Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Status;Objektart;Attribut Verkehr;Attribut Ver-/Entsorgung;Attribut Ver-/Entsorgung unterirdisch;;
01.08.10;3428.F201;2.5.5.4;Trinkwasser, Hydrant, Unterflur;Punkt;603;Digitalisiert;Ver-/Entsorgung;;Trinkwasser;;;
01.08.10;3428.F301;2.5.5.4;Trinkwasser, Hydrant, Unterflur;Punkt;603;Photogrammetrie/Laser;Ver-/Entsorgung;;Trinkwasser;;;
01.08.10;3428.F901;2.5.5.4;Trinkwasser, Hydrant, Unterflur;Punkt;249;Planung;Ver-/Entsorgung;;Trinkwasser;;;
01.11.08;3429.F001;2.5.3.1;Trinkwasser, Schieberkappe;Punkt;603;Bestand;Ver-/Entsorgung;;Trinkwasser;;;
29.01.13;3429.F101;2.5.3.1;Trinkwasser, Schieberkappe;Punkt;1603;Dritter;Ver-/Entsorgung;;Trinkwasser;;;
01.08.10;3429.F201;2.5.3.1;Trinkwasser, Schieberkappe;Punkt;603;Digitalisiert;Ver-/Entsorgung;;Trinkwasser;;;
01.08.10;3429.F301;2.5.3.1;Trinkwasser, Schieberkappe;Punkt;603;Photogrammetrie/Laser;Ver-/Entsorgung;;Trinkwasser;;;
01.11.08;3429.F901;2.5.3.1;Trinkwasser, Schieberkappe;Punkt;249;Planung;Ver-/Entsorgung;;Trinkwasser;;;
21.12.09;3432.F001;;Gas, Leitung, oberirdisch;Linie;626;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F101;;Gas, Leitung, oberirdisch;Linie;1626;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3432.F201;;Gas, Leitung, oberirdisch;Linie;626;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3432.F301;;Gas, Leitung, oberirdisch;Linie;626;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
01.11.08;3432.F901;;Gas, Leitung, oberirdisch;Linie;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F001;;Gas, Leitung, oberirdisch, Höhe;Text;629;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F101;;Gas, Leitung, oberirdisch, Höhe;Text;1629;Dritter;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F201;;Gas, Leitung, oberirdisch, Höhe;Text;629;Digitalisiert;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F301;;Gas, Leitung, oberirdisch, Höhe;Text;629;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F901;;Gas, Leitung, oberirdisch, Höhe;Text;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F003;;Gas, Leitung, oberirdisch, Text;Text;629;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F103;;Gas, Leitung, oberirdisch, Text;Text;1629;Dritter;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F203;;Gas, Leitung, oberirdisch, Text;Text;629;Digitalisiert;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F303;;Gas, Leitung, oberirdisch, Text;Text;629;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
29.01.13;3432.F903;;Gas, Leitung, oberirdisch, Text;Text;230;Planung;Ver-/Entsorgung;;Gas;;;
01.11.08;3433.F001;;Gas, Leitung, unterirdisch;Linie;627;Bestand;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F101;;Gas, Leitung, unterirdisch;Linie;1627;Dritter;Ver-/Entsorgung;;Gas;Unterirdisch;;
01.08.10;3433.F201;;Gas, Leitung, unterirdisch;Linie;627;Digitalisiert;Ver-/Entsorgung;;Gas;Unterirdisch;;
01.11.08;3433.F901;;Gas, Leitung, unterirdisch;Linie;259;Planung;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F001;;Gas, Leitung, untrirdisch, Höhe;Text;629;Bestand;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F101;;Gas, Leitung, untrirdisch, Höhe;Text;1629;Dritter;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F201;;Gas, Leitung, untrirdisch, Höhe;Text;629;Digitalisiert;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F301;;Gas, unterirdisch;Text;629;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F901;;Gas, Leitung, untrirdisch, Höhe;Text;230;Planung;Ver-/Entsorgung;;Gas;Unterirdisch;;
01.08.10;3433.F002;;Gas, Zuordnungsstrich;Linie;629;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3433.F102;;Gas, Zuordnungsstrich;Linie;1629;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3433.F202;;Gas, Zuordnungsstrich;Linie;629;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3433.F302;;Gas, Zuordnungsstrich;Linie;629;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
01.08.10;3433.F902;;Gas, Zuordnungsstrich;Linie;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3433.F002;;Gas, Schilderpfahl;Punkt;628;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3433.F102;;Gas, Schilderpfahl;Punkt;1628;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3433.F202;;Gas, Schilderpfahl;Punkt;628;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3433.F302;;Gas, Schilderpfahl;Punkt;628;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
29.01.13;3433.F902;;Gas, Schilderpfahl;Punkt;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3433.F003;;Gas, Leitung, unterirdisch, Text;Text;629;Bestand;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F103;;Gas, Leitung, unterirdisch, Text;Text;1629;Dritter;Ver-/Entsorgung;;Gas;Unterirdisch;;
01.08.10;3433.F203;;Gas, Leitung, unterirdisch, Text;Text;629;Digitalisiert;Ver-/Entsorgung;;Gas;Unterirdisch;;
29.01.13;3433.F903;;Gas, Leitung, unterirdisch, Text;Text;230;Planung;Ver-/Entsorgung;;Gas;Unterirdisch;;
01.11.08;3434.F001;2.5.3.6;Gas, Merkzeichen;Punkt;628;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F101;2.5.3.6;Gas, Merkzeichen;Punkt;1628;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3434.F201;2.5.3.6;Gas, Merkzeichen;Punkt;628;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3434.F301;2.5.3.6;Gas, Merkzeichen;Punkt;628;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
01.11.08;3434.F901;2.5.3.6;Gas, Merkzeichen;Punkt;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F001;;Gas, Merkzeichen;Text;629;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F101;;Gas, Merkzeichen;Text;1629;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3434.F201;;Gas, Merkzeichen;Text;629;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3434.F301;;Gas, Merkzeichen;Text;629;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F901;;Gas, Merkzeichen;Text;230;Planung;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F002;;Gas, Be- und Entlüftungsrohr;Punkt;628;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F102;;Gas, Be- und Entlüftungsrohr;Punkt;1628;Dritter;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F202;;Gas, Be- und Entlüftungsrohr;Punkt;628;Digitalisiert;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F302;;Gas, Be- und Entlüftungsrohr;Punkt;628;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
29.01.13;3434.F902;;Gas, Be- und Entlüftungsrohr;Punkt;230;Planung;Ver-/Entsorgung;;Gas;;;
01.11.08;3435.F001;2.5.3.2;Gas, Schieberkappe;Punkt;628;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3435.F101;2.5.3.2;Gas, Schieberkappe;Punkt;1628;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3435.F201;2.5.3.2;Gas, Schieberkappe;Punkt;628;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3435.F301;2.5.3.2;Gas, Schieberkappe;Punkt;628;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
01.11.08;3435.F901;2.5.3.2;Gas, Schieberkappe;Punkt;230;Planung;Ver-/Entsorgung;;Gas;;;
01.11.08;3441.F001;2.5.2.3;Energie, Leitung, oberirdisch;Linie;621;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3441.F101;2.5.2.3;Energie, Leitung, oberirdisch;Linie;1621;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3441.F201;2.5.2.3;Energie, Leitung, oberirdisch;Linie;621;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3441.F301;2.5.2.3;Energie, Leitung, oberirdisch;Linie;621;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.11.08;3441.F901;2.5.2.3;Energie, Leitung, oberirdisch;Linie;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.11.08;3442.F001;2.5.1.3;Energie, Leitung, unterirdisch;Linie;622;Bestand;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F101;2.5.1.3;Energie, Leitung, unterirdisch;Linie;1622;Dritter;Ver-/Entsorgung;;Elektro;Unterirdisch;;
01.08.10;3442.F201;2.5.1.3;Energie, Leitung, unterirdisch;Linie;622;Digitalisiert;Ver-/Entsorgung;;Elektro;Unterirdisch;;
01.11.08;3442.F901;2.5.1.3;Energie, Leitung, unterirdisch;Linie;256;Planung;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F001;2.5.1.3;Energie, Leitung, unterirdisch, Text;Text;624;Bestand;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F101;2.5.1.3;Energie, Leitung, unterirdisch, Text;Text;1624;Dritter;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F201;2.5.1.3;Energie, Leitung, unterirdisch, Text;Text;624;Digitalisiert;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F901;2.5.1.3;Energie, Leitung, unterirdisch, Text;Text;228;Planung;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F002;2.5.1.3;Energie, Leitung, unterirdisch, Höhe;Text;624;Bestand;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F102;2.5.1.3;Energie, Leitung, unterirdisch, Höhe;Text;1624;Dritter;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F202;2.5.1.3;Energie, Leitung, unterirdisch, Höhe;Text;624;Digitalisiert;Ver-/Entsorgung;;Elektro;Unterirdisch;;
29.01.13;3442.F902;2.5.1.3;Energie, Leitung, unterirdisch, Höhe;Text;228;Planung;Ver-/Entsorgung;;Elektro;Unterirdisch;;
01.11.08;3443.F001;2.5.3.4;Energie, Merkstein;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3443.F101;2.5.3.4;Energie, Merkstein;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3443.F201;2.5.3.4;Energie, Merkstein;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3443.F301;2.5.3.4;Energie, Merkstein;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.11.08;3443.F901;2.5.3.4;Energie, Merkstein;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
29.01.13;3443.F001;;Energie, Merkstein;Text;624;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3443.F101;;Energie, Merkstein;Text;1624;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3443.F201;;Energie, Merkstein;Text;624;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3443.F301;;Energie, Merkstein;Text;624;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
29.01.13;3443.F901;;Energie, Merkstein;Text;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.11.08;3444.F001;;Energie, Leitung, oberirdisch, Text;Text;624;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3444.F101;;Energie, Leitung, oberirdisch, Text;Text;1624;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3444.F201;;Energie, Leitung, oberirdisch, Text;Text;624;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3444.F301;;Energie, Leitung, oberirdisch, Text;Text;624;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.11.08;3444.F901;;Energie, Leitung, oberirdisch, Text;Text;228;Planung;Ver-/Entsorgung;;Elektro;;;
29.01.13;#3444.F002;;Eisen-/Straßenbahn Fahrleitung, Linie;Linie;555;Bestand;Verkehr;Schiene;Elektro;;;
29.01.13;#3444.F102;;Eisen-/Straßenbahn Fahrleitung, Linie;Linie;555;Dritter;Verkehr;Schiene;Elektro;;;
29.01.13;#3444.F902;;Eisen-/Straßenbahn Fahrleitung, Linie;Linie;217;Planung;Verkehr;Schiene;Elektro;;;
29.01.13;3444.F002;;Energie, Leitung, oberirdisch, Höhe;Text;624;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;#3444.F002;;Eisen-/Straßenbahn Fahrleitung, Text;Text;555;Bestand;Verkehr;Schiene;Elektro;;;
29.01.13;3444.F102;;Energie, Leitung, oberirdisch, Höhe;Text;1624;Dritter;Ver-/Entsorgung;;Elektro;;;
29.01.13;#3444.F102;;Eisen-/Straßenbahn Fahrleitung, Text;Text;555;Dritter;Verkehr;Schiene;Elektro;;;
29.01.13;3444.F202;;Energie, Leitung, oberirdisch, Höhe;Text;624;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
29.01.13;3444.F302;;Energie, Leitung, oberirdisch, Höhe;Text;624;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
29.01.13;3444.F902;;Energie, Leitung, oberirdisch, Höhe;Text;228;Planung;Ver-/Entsorgung;;Elektro;;;
29.01.13;#3444.F902;;Eisen-/Straßenbahn Fahrleitung, Text;Text;217;Planung;Verkehr;Schiene;Elektro;;;
29.01.13;#3444.F003;;Eisen-/Straßenbahn, Halteseile, Linie;Linie;555;Bestand;Verkehr;Schiene;;;;
29.01.13;#3444.F103;;Eisen-/Straßenbahn, Halteseile, Linie;Linie;555;Dritter;Verkehr;Schiene;;;;
29.01.13;#3444.F903;;Eisen-/Straßenbahn, Halteseile, Linie;Linie;217;Planung;Verkehr;Schiene;;;;
29.01.13;#3444.F004;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;555;Bestand;Verkehr;Schiene;;;;
29.01.13;#3444.F104;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;555;Dritter;Verkehr;Schiene;;;;
29.01.13;#3444.F904;;Eisenbahn/Straßenbahn Gleisoberkante, Linie, verdeckt;Linie;217;Planung;Verkehr;Schiene;;;;
01.12.04;3445.F001;2.5.1.13;Energie, Ummantelung;Linie;622;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3445.F101;2.5.1.13;Energie, Ummantelung;Linie;1622;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3445.F201;2.5.1.13;Energie, Ummantelung;Linie;622;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3445.F301;2.5.1.13;Energie, Ummantelung;Linie;622;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.12.04;3445.F901;2.5.1.13;Energie, Ummantelung;Linie;256;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3445.F002;2.5.1.13;Gas, Ummantelung;Linie;627;Bestand;Ver-/Entsorgung;;Gas;;;
29.01.13;3445.F102;2.5.1.13;Gas, Ummantelung;Linie;1627;Dritter;Ver-/Entsorgung;;Gas;;;
01.08.10;3445.F202;2.5.1.13;Gas, Ummantelung;Linie;627;Digitalisiert;Ver-/Entsorgung;;Gas;;;
01.08.10;3445.F302;2.5.1.13;Gas, Ummantelung;Linie;627;Photogrammetrie/Laser;Ver-/Entsorgung;;Gas;;;
01.12.04;3445.F902;2.5.1.13;Gas, Ummantelung;Linie;259;Planung;Ver-/Entsorgung;;Gas;;;
01.12.04;3445.F003;2.5.1.13;Fernmeldewesen, Ummantelung;Linie;647;Bestand;Ver-/Entsorgung;;Kommunikation;;;
29.01.13;3445.F103;2.5.1.13;Fernmeldewesen, Ummantelung;Linie;1647;Dritter;Ver-/Entsorgung;;Kommunikation;;;
01.08.10;3445.F203;2.5.1.13;Fernmeldewesen, Ummantelung;Linie;647;Digitalisiert;Ver-/Entsorgung;;Kommunikation;;;
01.08.10;3445.F303;2.5.1.13;Fernmeldewesen, Ummantelung;Linie;647;Photogrammetrie/Laser;Ver-/Entsorgung;;Kommunikation;;;
01.12.04;3445.F903;2.5.1.13;Fernmeldewesen, Ummantelung;Linie;260;Planung;Ver-/Entsorgung;;Kommunikation;;;
01.11.08;3445.F004;2.5.1.13;Produktenfernleitung, Ummantelung;Linie;642;Bestand;Ver-/Entsorgung;;Produkte;;;
29.01.13;3445.F104;2.5.1.13;Produktenfernleitung, Ummantelung;Linie;1642;Dritter;Ver-/Entsorgung;;Produkte;;;
01.08.10;3445.F204;2.5.1.13;Produktenfernleitung, Ummantelung;Linie;642;Digitalisiert;Ver-/Entsorgung;;Produkte;;;
01.08.10;3445.F304;2.5.1.13;Produktenfernleitung, Ummantelung;Linie;642;Photogrammetrie/Laser;Ver-/Entsorgung;;Produkte;;;
01.11.08;3445.F904;2.5.1.13;Produktenfernleitung, Ummantelung;Linie;256;Planung;Ver-/Entsorgung;;Produkte;;;
01.11.08;3447.F001;2.5.6.5;Energie, Umformer;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3447.F101;2.5.6.5;Energie, Umformer;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3447.F201;2.5.6.5;Energie, Umformer;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3447.F301;2.5.6.5;Energie, Umformer;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.11.08;3447.F901;2.5.6.5;Energie, Umformer;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
29.01.13;3447.F101;2.5.6.5;Energie, Umformer;Flaeche;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.11.03;3448.F001;2.5.3.5;Energie, Elektropfeil;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3448.F101;2.5.3.5;Energie, Elektropfeil;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3448.F201;2.5.3.5;Energie, Elektropfeil;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3448.F301;2.5.3.5;Energie, Elektropfeil;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.08.10;3448.F901;2.5.3.5;Energie, Elektropfeil;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.11.08;3449.F001;2.5.8.6;Energie, Kabelformstein;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3449.F101;2.5.8.6;Energie, Kabelformstein;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3449.F201;2.5.8.6;Energie, Kabelformstein;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3449.F301;2.5.8.6;Energie, Kabelformstein;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.11.08;3449.F901;2.5.8.6;Energie, Kabelformstein;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3451.F001;2.5.4.2;Stahlrohrmast ohne Zuordnung;Punkt;643;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3451.F101;2.5.4.2;Stahlrohrmast ohne Zuordnung;Punkt;1643;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3451.F201;2.5.4.2;Stahlrohrmast ohne Zuordnung;Punkt;643;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3451.F301;2.5.4.2;Stahlrohrmast ohne Zuordnung;Punkt;643;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3451.F901;2.5.4.2;Stahlrohrmast ohne Zuordnung;Punkt;232;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3451.F002;2.5.4.2;Bahn, Stahlrohrmast;Punkt;551;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3451.F102;2.5.4.2;Bahn, Stahlrohrmast;Punkt;551;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3451.F202;2.5.4.2;Bahn, Stahlrohrmast;Punkt;551;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3451.F302;2.5.4.2;Bahn, Stahlrohrmast;Punkt;551;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3451.F902;2.5.4.2;Bahn, Stahlrohrmast;Punkt;217;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3451.F003;2.5.4.2;Energie, Stahlrohrmast;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3451.F103;2.5.4.2;Energie, Stahlrohrmast;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3451.F203;2.5.4.2;Energie, Stahlrohrmast;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3451.F303;2.5.4.2;Energie, Stahlrohrmast;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.12.04;3451.F903;2.5.4.2;Energie, Stahlrohrmast;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3452.F001;2.5.4.3;Stahlbetonmast ohne Zuordnung;Punkt;643;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3452.F101;2.5.4.3;Stahlbetonmast ohne Zuordnung;Punkt;1643;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3452.F201;2.5.4.3;Stahlbetonmast ohne Zuordnung;Punkt;643;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3452.F301;2.5.4.3;Stahlbetonmast ohne Zuordnung;Punkt;643;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3452.F901;2.5.4.3;Stahlbetonmast ohne Zuordnung;Punkt;232;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3452.F002;2.5.4.3;Bahn, Stahlbetonmast;Punkt;551;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3452.F102;2.5.4.3;Bahn, Stahlbetonmast;Punkt;551;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3452.F202;2.5.4.3;Bahn, Stahlbetonmast;Punkt;551;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3452.F302;2.5.4.3;Bahn, Stahlbetonmast;Punkt;551;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3452.F902;2.5.4.3;Bahn, Stahlbetonmast;Punkt;217;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3452.F003;2.5.4.3;Energie, Stahlbetonmast;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3452.F103;2.5.4.3;Energie, Stahlbetonmast;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3452.F203;2.5.4.3;Energie, Stahlbetonmast;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3452.F303;2.5.4.3;Energie, Stahlbetonmast;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.12.04;3452.F903;2.5.4.3;Energie, Stahlbetonmast;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3453.F001;2.5.4.1;Gittermast ohne Zuordnung;Punkt;643;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3453.F101;2.5.4.1;Gittermast ohne Zuordnung;Punkt;1643;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3453.F201;2.5.4.1;Gittermast ohne Zuordnung;Punkt;643;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3453.F301;2.5.4.1;Gittermast ohne Zuordnung;Punkt;643;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3453.F901;2.5.4.1;Gittermast ohne Zuordnung;Punkt;232;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3453.F002;2.5.4.1;Bahn, Gittermast;Punkt;551;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
29.01.13;3453.F102;2.5.4.1;Bahn, Gittermast;Punkt;551;Dritter;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3453.F202;2.5.4.1;Bahn, Gittermast;Punkt;551;Digitalisiert;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.08.10;3453.F302;2.5.4.1;Bahn, Gittermast;Punkt;551;Photogrammetrie/Laser;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.12.04;3453.F902;2.5.4.1;Bahn, Gittermast;Punkt;217;Planung;Ver-/Entsorgung;;Nutzung unbekannt;;;
01.11.03;3453.F003;2.5.4.1;Energie, Gittermast;Punkt;623;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3453.F103;2.5.4.1;Energie, Gittermast;Punkt;1623;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3453.F203;2.5.4.1;Energie, Gittermast;Punkt;623;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3453.F303;2.5.4.1;Energie, Gittermast;Punkt;623;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.12.04;3453.F903;2.5.4.1;Energie, Gittermast;Punkt;228;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3455.F001;2.5.4.5;Energie, Doppelmast;Punkt;641;Bestand;Ver-/Entsorgung;;Elektro;;;
29.01.13;3455.F101;2.5.4.5;Energie, Doppelmast;Punkt;1641;Dritter;Ver-/Entsorgung;;Elektro;;;
01.08.10;3455.F201;2.5.4.5;Energie, Doppelmast;Punkt;641;Digitalisiert;Ver-/Entsorgung;;Elektro;;;
01.08.10;3455.F301;2.5.4.5;Energie, Doppelmast;Punkt;641;Photogrammetrie/Laser;Ver-/Entsorgung;;Elektro;;;
01.12.04;3455.F901;2.5.4.5;Energie, Doppelmast;Punkt;232;Planung;Ver-/Entsorgung;;Elektro;;;
01.12.04;3456.F001;2.5.4.4;Holzmast ohne Zuordnung;Punkt;641;Bestand;Ver-/Entsorgung;;Nutzung unbekannt;;;
