Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Ebene;Bemerkung;Kategorie I;Kategorie II
25.09.2012;02310-3520;;[PPO] Einsteigschacht;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3521;;[PPO] Umformer (Gebaeude und Bauwerk);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3522;;[PPO] Vorratsbehaelter, Speicherbauwerk ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3523;;[PPO] Pumpe;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3524;;[PPO] Schiessanlage;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3525;;[PPO] Gradierwerk;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3526;;[PPO] Grosssteingrab (Dolmen), Huehnenbett;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3527;;[PPO] Grabhuegel (Huegelgrab);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3528;;[PPO] Steinmal;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3529;;[PPO] Brunnen, Gasquelle, Mofette, Heilquelle;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3530;;[PPO] Brunnen, Gasquelle, Mofette, Heilquelle (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3531;;[PPO] Kellereingang;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3532;;[PPO] Denkmal, Denkstein, Standbild;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3533;;[PPO] Bildstock, Wegekreuz, Gipfelkreuz;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3534;;[PPO] Bildstock;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3535;;[PPO] Gipfelkreuz, Wegekreuz;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3536;;[PPO] Meilenstein, historischer Grenzstein;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3537;;[PPO] Brunnen (Trinkwasserversorgung);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3538;;[PPO] Brunnen (Trinkwasserversorgung) (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3539;;[PPO] Sprinbrunnen, Zierbrunnen;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3540;;[PPO] Ziehbrunnen;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3541;;[PPO] Kommunikationseinrichtung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3542;;[PPO] Fernsprechhaeuschen RBA Punkt;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3543;;[PPO] Fernsprechhaeuschen RBA Flaeche;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3544;;[PPO] Briefkasten;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3545;;[PPO] Notrufeinrichtung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3546;;[PPO] Feuermelder;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3547;;[PPO] Polizeirufsaeule;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3548;;[PPO] Kabelkasten, Schaltkasten;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3549;;[PPO] Verkehrszeichen;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3550;;[PPO] Verkehrsampel;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3551;;[PPO] Freistehende Hinweistafel, -zeichen;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3552;;[PPO] Wegweiser von besonderer Bedeutung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3553;;[PPO] Freistehende Warntafel;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3554;;[PPO] Bahnhof Strassenbahn, Bushaltestelle, Haltestelle Haltepunkt Strassenbahn;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3555;;[PPO] Bahnhof Strassenbahn, Bushaltestelle, Haltestelle Haltepunkt Strassenbahn (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3556;;[PPO] Kilometerstein - tafel, Markierungshinweise -steine, Ortsdurchfahrtstein;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3557;;[PPO] Laterne, Kandelaber;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3558;;[PPO] Gaslaterne;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3559;;[PPO] Laterne, elektrisch;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3560;;[PPO] Gaskandelaber;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3561;;[PPO] Kandelaber, elektrisch;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3562;;[PPO] Haengende Lampe;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3563;;[PPO] Saeule, Werbeflaeche;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3564;;[PPO] Lichtsauele;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3565;;[PPO] Fahnenmast;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3566;;[PPO] Strassensinkkasten;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3567;;[PPO] Muellbox;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3568;;[PPO] Kehrichtgrube;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3569;;[PPO] Uhr;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3570;;[PPO] Richtscheinwerfer;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3571;;[PPO] Flutlichtmast;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3572;;[PPO] Brueckenpfeiler;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3573;;[PPO] Anflugbefeuerung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3574;;[PPO] Bezeichnung (Nummer von einem Autobahnknoten);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3575;;[PPO] Bezeichnung (Nummer von einem Autobahnknoten) (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3576;;[PPO] Skaterstrecke;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3577;;[PPO] Skaterstrecke (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3578;;[PPO] Haltepunkt, Haltestelle ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3579;;[PPO] Rohrleitung, Pipline ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3580;;[PPO] Zaun;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3583;;[PPO] Tafel an Gewaessern;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3584;;[PPO] Pricke;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3585;;[PPO] Foerderband, Bandstrasse ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3586;;[PPO] Bahnuebergang, Schranke;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3587;;[PPO] Drehscheibe;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3588;;[PPO] Hubschrauberlandeplatz;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3589;;[PPO] Bake;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3590;;[PPO] Leuchtfeuer;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3591;;[PPO] Leuchtfeuer (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3592;;[PPO] Sicherheitstor;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3593;;[PPO] Sperrwerk;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3594;;[PPO] Schoepfwerk;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3595;;[PPO] Fischtreppe;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3596;;[PPO] Pegel;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3597;;[PPO] Nadelbaum;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3598;;[PPO] Nadelbaum (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3599;;[PPO] Laubbaum;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3600;;[PPO] Laubbaum (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3601;;[PPO] Gebuesch, Graben, Hecke ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3602;;[PPO] Gebuesch, Graben, Hecke (SW)...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3603;;[PPO] Roehricht, Schilf;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3604;;[PPO] Roehricht, Schilf (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3605;;[PPO] Zierflaeche;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3606;;[PPO] Zierflaeche (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3607;;[PPO] Korbweide;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3608;;[PPO] Korbweide (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3609;;[PPO] Reet;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3610;;[PPO] Reet (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3613;;[PPO] Quelle;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3614;;[PPO] Quelle (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3615;;[PPO] Wasserfall;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3616;;[PPO] Wasserfall (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3617;;[PPO] Stromschnelle;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3618;;[PPO] Stromschnelle (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3619;;[PPO] Bach, Fleet, Graben verdolt/verohrt...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3620;;[PPO] Bach, Fleet, Graben verdolt/verohrt (SW)...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3621;;[PPO] Bach, Fleet, Graben nicht staendig Wasser fuehrend ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3622;;[PPO] Bach, Fleet, Graben nicht staendig Wasser fuehrend (SW) ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3623;;[PPO] Hoehe des Wasserspiegels;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3624;;[PPO] Hoehe des Wasserspiegels (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3625;;[PPO] Hoehleneingang;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3626;;[PPO] Hoehleneingang (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3627;;[PPO] Felsen, Felsblock, Felsnadel RBA Punkt und Flaeche;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3628;;[PPO] Felsen, Felsblock, Felsnadel RBA Punkt und Flaeche (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3629;;[PPO] Besonderer topographischer Punkt;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3630;;[PPO] Besonderer topographischer Punkt (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3631;;[PPO] Flurbereinigung, Sanierung, Umlegung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3632;;[PPO] Damm, Wall, Deich, Graben ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3633;;[PPO] Damm, Wall, Deich, Graben (SW) ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3634;;[PPO] Felsen, Felsblock, Felsnadel RBA Linie;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3635;;[PPO] Felsen, Felsblock, Felsnadel RBA Linie (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3636;;[PPO] Hoeckerlinie;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3637;;[PPO] Steg;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3639;;[PPO] Spundwand;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3640;;[PPO] Sonstige Einrichtung fuer den Schiffsverkehr;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3641;;[PPO] Grabloch, Bodenzahl oder Gruenlandgrundzahl;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3642;;[PPO] Luftseilbahn, Grosskabinenbahn, Kabinenbahn, Umlaufseilbahn;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3643;;[PPO] Sessellift, Ski- und Schlepplift;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3645;;[PPO] Materialseilbahn;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3646;;[PPO] Strassenbahn, Gleis ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3647;;[PPO] Bergbahn, Seilbahn, Gleis, Zahnradbahn ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3648;;[PPO] Standseilbahn, Gleis ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3649;;[PPO] Magnetschwebebahn, Gleis ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3650;;[PPO] Wehr;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3651;;[PPO] Wasserfall;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3652;;[PPO] Wasserfall (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3653;;[PPO] Wehr RBA Flaeche;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3701;;[PPO] Ueberhacken der Bodenschaetzung;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3702;;[PPO] Ueberhacken der Bodenschaetzung (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3703;;[PPO] Grabloch ...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3704;;[PPO] Grabloch (SW)...;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3705;;[PPO] Grabloch, nicht lagerichtig, im Abschnitt nicht vorhanden;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3706;;[PPO] Grabloch, nicht lagerichtig, im Abschnitt nicht vorhanden (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3707;;[PPO] Landesmusterstueck, Musterstueck, Vergleichsstueck;Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3708;;[PPO] Landesmusterstueck, Musterstueck, Vergleichsstueck (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3709;;[PPO] Grabloch, bestimmend, lagerichtig (ausserhalb des Abschnitts);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02310-3710;;[PPO] Grabloch, bestimmend, lagerichtig (ausserhalb des Abschnitts) (SW);Punkt;15;1071;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-0000;;[LPO] Praesentationsobjekt Linie;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2001;;[LPO] Seilbahn, Schwebebahn, Lift ...;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2002;;[LPO] Bahnuebergang, Schranke, Rohrleitung ...;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2003;;[LPO] Damm, Wall, Deich (SW) ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2004;;[LPO] Zuordnungspfeil;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2005;;[LPO] Zuordnungspfeil, abweichender Rechtszustand ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2006;;[LPO] Strittige Grenze ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2007;;[LPO] Strittige Grenze, abweichender Rechtszustand ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2008;;[LPO] Flurstuecksgrenze nicht feststellbar ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2009;;[LPO] Flurstuecksgrenze nicht feststellbar, abweichender Rechtszustand ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2010;;[LPO] Grenze des Landkreises, Grenze der Region ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2011;;[LPO] Grenze des Landkreises, Grenze der Region (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2012;;[LPO] Grenze der Flur ;Linie;13;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2013;;[LPO] Grenze der Flur (SW) ;Linie;13;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2014;;[LPO] Grenze der Gemarkung ;Linie;12;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2015;;[LPO] Grenze der Gemarkung (SW) ;Linie;12;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2016;;[LPO] Grenze der Bundesrepublik Deutschland ;Linie;7;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2017;;[LPO] Grenze der Bundesrepublik Deutschland (SW) ;Linie;7;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2018;;[LPO] Grenze des Bundeslandes ;Linie;8;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2019;;[LPO] Grenze des Bundeslandes (SW) ;Linie;8;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2020;;[LPO] Grenze des Regierungsbezirkes ;Linie;9;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2021;;[LPO] Grenze des Regierungsbezirkes (SW) ;Linie;9;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2022;;[LPO] Grenze der Gemeinde ;Linie;11;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2023;;[LPO] Grenze der Gemeinde (SW) ;Linie;11;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2024;;[LPO] Grenze des Gemeindeteils ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2025;;[LPO] Grenze des Gemeindeteils (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2026;;[LPO] Grenze der Verwaltungsgemeinschaft ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2027;;[LPO] Grenze der Verwaltungsgemeinschaft (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2028;;[LPO] Flurstueck ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2029;;[LPO] Flurstueck, abweichender Rechtszustand ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2030;;[LPO] Gebaeude nach Quellenlage nicht zu spezifizieren ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2031;;[LPO] Gebaeude nach Quellenlage nicht zu spezifizieren, aufgestaendert ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2032;;[LPO] Gebaeude nach Quellenlage nicht zu spezifizieren, unter der Erdoberflaeche ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2300;;[LPO] Bahn, Gleis unter der Erdoberflaeche ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2301;;[LPO] Bahn, Gleis aufgestaendert ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2304;;[LPO] Faehre, Schifffahrtslinie (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2305;;[LPO] Bach, Fleet, Graben (SW) ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2504;;[LPO] Bandstrasse, Foerderband unter der Erdoberflaeche/Wasserflaeche ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2505;;[LPO] Gebaeude nach Quellenlage nicht zu spezifizieren ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2506;;[LPO] Bach, Durchlass, Graben verdolt/unterirdisch/bedeckt (SW) ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2510;;[LPO] Mauer ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2512;;[LPO] Keller, Tiefgarage unter der Erdoberflaeche ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2513;;[LPO] Schornstein im Gebaeude ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2514;;[LPO] Turm im Gebaeude ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2515;;[LPO] Flaechen, Ackerland, Brachland ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2516;;[LPO] Bahnverkehr, Flugverkehr, Strassenverkehr im Bau ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2517;;[LPO] Gehoelz, Wald, Laub und Nadelwald ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2518;;[LPO] Fliessgewaesser, Meer, Schnee ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2519;;[LPO] Kanal im Bau ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2520;;[LPO] Stehendes Gewaesser, nicht staendig Wasser fuehrend ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2521;;[LPO] Foerderband, Bandstrasse, Tor ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2522;;[LPO] Foerderband, Bandstrasse, Tor (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2523;;[LPO] Erdkabel, Rohrleitung, Pipeline unter der Wasseroberflaeche ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2524;;[LPO] Freileitung ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2525;;[LPO] Bahn, Gleis, Farbahnbegrenzungslinie ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2526;;[LPO] Sicherheitstor ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2530;;[LPO] Steg ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2531;;[LPO] Boeschung, Kliff, Gelaendekante (SW)... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2532;;[LPO] Gelaendekante, unsichere Ober-Unterkante ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2533;;[LPO] Widerlager ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2534;;[LPO] Steilrand, Kliffkante (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2535;;[LPO] Weg, Pfad, Steig ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2536;;[LPO] Weg, Pfad, Steig (SW)... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2537;;[LPO] Wattenweg ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2538;;[LPO] Wattenweg (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2539;;[LPO] (Kletter-) Steig im Gebirge (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2560;;[LPO] Bach, Fleet, Graben verdolt/verrohrt, unterirdisch bedeckt ... ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;02320-2561;;[LPO] Dueker (SW) ;Linie;0;1072;;Lageplan Bestand;Import ALKIS NAS
